--------------------
BDMEP - INMET
--------------------
Estação           : CAMPOS DO JORDAO - SP (OMM: 83714)
Latitude  (graus) : -22.75
Longitude (graus) : -45.6
Altitude  (metros): 1642.00
Estação Operante
Inicio de operação: 01/01/1939
Periodo solicitado dos dados: 01/01/1950 a 01/08/2017
Os dados listados abaixo são os que encontram-se digitados no BDMEP
Hora em UTC
--------------------
Obs.: Os dados aparecem separados por ; (ponto e vírgula) no formato txt.
      Para o formato planilha XLS, siga as instruções
--------------------
Estacao;Data;Hora;Precipitacao;TempMaxima;TempMinima;Insolacao;Evaporacao Piche;Temp Comp Media;Umidade Relativa Media;Velocidade do Vento Media;
83714;06/07/1961;1200;0;;0;;;;;;
83714;07/07/1961;0000;;18.8;;8.7;1.7;9.08;90.25;1.333333;
83714;07/07/1961;1200;0;;-0.4;;;;;;
83714;08/07/1961;0000;;17.2;;4.9;2.1;11.08;89;3;
83714;08/07/1961;1200;0;;2.4;;;;;;
83714;09/07/1961;0000;;15;;8;1.6;10.28;89;2.333333;
83714;09/07/1961;1200;4.5;;6.6;;;;;;
83714;10/07/1961;0000;;14.1;;6.2;1.4;8.46;91.25;2.333333;
83714;10/07/1961;1200;0;;5.2;;;;;;
83714;11/07/1961;0000;;17;;8.5;1.2;8.14;90;1;
83714;11/07/1961;1200;0;;0.8;;;;;;
83714;12/07/1961;0000;;17.9;;9.7;1.4;8.4;86.75;1.333333;
83714;12/07/1961;1200;0;;-0.6;;;;;;
83714;13/07/1961;0000;;17;;5.9;1.7;8.42;88.5;2;
83714;13/07/1961;1200;0;;-0.2;;;;;;
83714;14/07/1961;0000;;19.7;;9.6;1.9;10.32;83.5;1;
83714;14/07/1961;1200;0;;-0.3;;;;;;
83714;15/07/1961;0000;;19.4;;7.8;2.4;8.64;82;2;
83714;15/07/1961;1200;0;;-0.4;;;;;;
83714;16/07/1961;0000;;17.9;;8.8;2.3;7.82;83.5;1;
83714;16/07/1961;1200;0;;-2;;;;;;
83714;17/07/1961;0000;;19.8;;9.5;2.3;8.44;92.5;0;
83714;17/07/1961;1200;0;;-1;;;;;;
83714;18/07/1961;0000;;20.4;;8.6;2.4;9.12;88;1.333333;
83714;18/07/1961;1200;0;;0.2;;;;;;
83714;19/07/1961;0000;;20;;9.4;2.3;9.92;89;0.666667;
83714;19/07/1961;1200;0;;0.6;;;;;;
83714;20/07/1961;0000;;20.8;;9.4;2.5;8.62;86.75;0;
83714;20/07/1961;1200;0;;-2;;;;;;
83714;21/07/1961;0000;;19;;9.6;2;7.78;87;2.333333;
83714;21/07/1961;1200;0;;-2;;;;;;
83714;22/07/1961;0000;;21.5;;9.6;3;10.16;87;1.333333;
83714;22/07/1961;1200;0;;-1;;;;;;
83714;23/07/1961;0000;;20;;9.1;2.7;10.56;85.25;1.333333;
83714;23/07/1961;1200;0;;2.2;;;;;;
83714;24/07/1961;0000;;20.2;;8.7;2.8;9.32;85.75;1.333333;
83714;24/07/1961;1200;0;;0;;;;;;
83714;25/07/1961;0000;;21;;9.9;2.7;9.24;85;0.666667;
83714;25/07/1961;1200;0;;-1;;;;;;
83714;26/07/1961;0000;;20;;8.7;2.6;11.24;85;1.333333;
83714;26/07/1961;1200;0;;-0.2;;;;;;
83714;27/07/1961;0000;;18.6;;6;2.4;12.86;88.5;3.666667;
83714;27/07/1961;1200;0;;8.3;;;;;;
83714;28/07/1961;0000;;15.8;;5.2;1.5;11.12;93.5;2.333333;
83714;28/07/1961;1200;0;;5.4;;;;;;
83714;29/07/1961;0000;;14.2;;2.4;1.1;10.94;94.5;3;
83714;29/07/1961;1200;0.5;;8.6;;;;;;
83714;30/07/1961;0000;;16.2;;4.9;1.2;9.56;92.5;2;
83714;30/07/1961;1200;0;;5.6;;;;;;
83714;31/07/1961;0000;;17.2;;4.8;1.4;8.98;89.25;1.666667;
83714;31/07/1961;1200;0;;0;;;;;;
83714;01/08/1961;0000;;16.9;;9.7;1.7;9.9;88.75;1.333333;
83714;01/08/1961;1200;0;;0.1;;;;;;
83714;01/09/1961;0000;;25.3;;5.8;0;15.2;87;1.333333;
83714;01/09/1961;1200;;;7.8;;;;;;
83714;02/09/1961;0000;;24.6;;9.3;2.2;13.96;76.5;1.333333;
83714;02/09/1961;1200;0;;5.7;;;;;;
83714;03/09/1961;0000;;24;;9.6;3.1;14.96;56.75;3.333333;
83714;03/09/1961;1200;0;;4.2;;;;;;
83714;04/09/1961;0000;;26.8;;8.6;4.6;15.32;74;1.333333;
83714;04/09/1961;1200;0;;6.7;;;;;;
83714;05/09/1961;0000;;26.8;;9.7;3.3;15.12;73.5;0.666667;
83714;05/09/1961;1200;0;;7;;;;;;
83714;06/09/1961;0000;;25.4;;7.2;4.2;15.7;77.5;4;
83714;06/09/1961;1200;0;;6;;;;;;
83714;07/09/1961;0000;;18.5;;1.3;3.5;14.36;91.5;0.333333;
83714;07/09/1961;1200;0;;11.5;;;;;;
83714;08/09/1961;0000;;21.5;;7.1;0.7;15.28;85.5;1.333333;
83714;08/09/1961;1200;6.3;;8.7;;;;;;
83714;09/09/1961;0000;;21.3;;6.6;2.3;16.02;84.5;3.333333;
83714;09/09/1961;1200;0;;13.2;;;;;;
83714;10/09/1961;0000;;23.6;;5.4;3.6;18.88;65.5;0.666667;
83714;10/09/1961;1200;0;;12.6;;;;;;
83714;11/09/1961;0000;;25.5;;5;4.4;16.88;79.5;1;
83714;11/09/1961;1200;0;;9.9;;;;;;
83714;12/09/1961;0000;;21.7;;2.5;3.5;16.38;79.75;0.666667;
83714;12/09/1961;1200;0;;9.6;;;;;;
83714;13/09/1961;0000;;25.8;;6.2;2;17.38;77.25;1;
83714;13/09/1961;1200;0;;6.9;;;;;;
83714;14/09/1961;0000;;28.1;;6.5;3;18.38;76.25;1.666667;
83714;14/09/1961;1200;0;;8.7;;;;;;
83714;15/09/1961;0000;;24.9;;2.2;3.6;17.78;74.75;4.333333;
83714;15/09/1961;1200;0;;10.5;;;;;;
83714;16/09/1961;0000;;26.3;;5.6;3.5;15.66;73;0.666667;
83714;16/09/1961;1200;0;;6.8;;;;;;
83714;17/09/1961;0000;;30.5;;8.9;4.4;16.88;70.5;0.666667;
83714;17/09/1961;1200;0;;6.7;;;;;;
83714;18/09/1961;0000;;29.1;;8.8;4;16.98;68.5;0.666667;
83714;18/09/1961;1200;0;;7;;;;;;
83714;19/09/1961;0000;;28.9;;9.2;4.6;19.04;67.75;0.666667;
83714;19/09/1961;1200;0;;7.7;;;;;;
83714;20/09/1961;0000;;29.7;;9.6;5;17.3;68.5;3;
83714;20/09/1961;1200;0;;7.2;;;;;;
83714;21/09/1961;0000;;30;;9.8;5.1;18.6;62;1.333333;
83714;21/09/1961;1200;0;;5.8;;;;;;
83714;22/09/1961;0000;;19.6;;5.9;4.1;15.56;86;2.333333;
83714;22/09/1961;1200;0;;12.6;;;;;;
83714;23/09/1961;0000;;22.4;;3.3;3.1;14.44;87.75;2.666667;
83714;23/09/1961;1200;0;;11.2;;;;;;
83714;24/09/1961;0000;;25.2;;7.9;1.9;15.72;79.75;3;
83714;24/09/1961;1200;0;;9.8;;;;;;
83714;25/09/1961;0000;;27.8;;8.1;3.3;17.02;70.75;2.333333;
83714;25/09/1961;1200;0;;6.5;;;;;;
83714;26/09/1961;0000;;28.6;;8.6;4.4;17.9;64.5;1.333333;
83714;26/09/1961;1200;0;;7.2;;;;;;
83714;27/09/1961;0000;;28.3;;9.3;4.2;18;71.75;3;
83714;27/09/1961;1200;0;;7.5;;;;;;
83714;28/09/1961;0000;;28.8;;6.5;4.7;18.48;64.25;1.666667;
83714;28/09/1961;1200;0;;7.6;;;;;;
83714;29/09/1961;0000;;28;;5.7;4.1;18.16;73;1.666667;
83714;29/09/1961;1200;0;;9.2;;;;;;
83714;30/09/1961;0000;;25.4;;9.6;3;15.32;79.5;2.333333;
83714;30/09/1961;1200;0;;9.4;;;;;;
83714;01/10/1961;0000;;27;;7;3.5;17.14;80.75;1.666667;
83714;01/10/1961;1200;0;;6.8;;;;;;
83714;02/10/1961;0000;;29;;5.1;3.5;18.86;86;2.333333;
83714;02/10/1961;1200;0;;9.9;;;;;;
83714;03/10/1961;0000;;24.8;;3.1;2.5;18.38;82;0.666667;
83714;03/10/1961;1200;0;;9.9;;;;;;
83714;04/10/1961;0000;;23.1;;5.3;4.3;15;80.5;2;
83714;04/10/1961;1200;0.4;;6.5;;;;;;
83714;05/10/1961;0000;;21.9;;10.5;3.1;13.44;86;3.666667;
83714;05/10/1961;1200;0;;4.1;;;;;;
83714;06/10/1961;0000;;26;;9.1;4.9;14.6;64.25;2;
83714;06/10/1961;1200;0;;4.8;;;;;;
83714;07/10/1961;0000;;25.3;;8;6;16.26;72.75;3;
83714;07/10/1961;1200;0;;4.6;;;;;;
83714;08/10/1961;0000;;24.8;;0;5.6;14.98;72.75;3;
83714;08/10/1961;1200;0;;4.1;;;;;;
83714;09/10/1961;0000;;21.4;;0.4;4;13.04;74;2.666667;
83714;09/10/1961;1200;0.9;;8.8;;;;;;
83714;10/10/1961;0000;;25.6;;8.1;3.3;17.04;51.25;3.333333;
83714;10/10/1961;1200;0;;4.2;;;;;;
83714;11/10/1961;0000;;16.5;;0;5;13.32;87.75;0;
83714;11/10/1961;1200;0;;10.8;;;;;;
83714;12/10/1961;0000;;20.8;;0.3;1;14.36;91.5;0.666667;
83714;12/10/1961;1200;7.7;;9.6;;;;;;
83714;13/10/1961;0000;;23.5;;7.1;1.2;16.68;87.5;3;
83714;13/10/1961;1200;0;;12.4;;;;;;
83714;14/10/1961;0000;;25.7;;6.9;3.7;16.7;81.5;2.666667;
83714;14/10/1961;1200;0;;11;;;;;;
83714;15/10/1961;0000;;20.5;;0.4;3.5;16.06;93;2.333333;
83714;15/10/1961;1200;0;;13.2;;;;;;
83714;16/10/1961;0000;;16.2;;0;0.6;14.4;98;1.666667;
83714;16/10/1961;1200;9;;13;;;;;;
83714;17/10/1961;0000;;23.6;;0.3;0.4;17.4;87;3;
83714;17/10/1961;1200;2.7;;12.6;;;;;;
83714;18/10/1961;0000;;25;;6.7;1.8;16.26;91;3.666667;
83714;18/10/1961;1200;10.5;;9.1;;;;;;
83714;19/10/1961;0000;;26.5;;5.2;1;18.06;84.5;0.666667;
83714;19/10/1961;1200;0.4;;11;;;;;;
83714;20/10/1961;0000;;26.8;;4.7;3.2;17.5;77;2;
83714;20/10/1961;1200;0.2;;12.8;;;;;;
83714;21/10/1961;0000;;25;;6.2;3.6;17.3;80.5;2;
83714;21/10/1961;1200;0;;11.5;;;;;;
83714;22/10/1961;0000;;26;;2.9;3;18.04;82;3.666667;
83714;22/10/1961;1200;0;;9.8;;;;;;
83714;23/10/1961;0000;;21.8;;0;2.2;16.7;87;0.666667;
83714;23/10/1961;1200;0.6;;13.7;;;;;;
83714;24/10/1961;0000;;24.7;;3.6;1.3;15.62;87.75;0.666667;
83714;24/10/1961;1200;4.9;;11.2;;;;;;
83714;25/10/1961;0000;;26.1;;7;1.2;16.82;78.5;3;
83714;25/10/1961;1200;8.6;;8;;;;;;
83714;26/10/1961;0000;;26.8;;3;2.9;17.64;86;2.333333;
83714;26/10/1961;1200;20.5;;11.1;;;;;;
83714;27/10/1961;0000;;17.3;;0;2.8;13.54;88.75;2.333333;
83714;27/10/1961;1200;0;;9.8;;;;;;
83714;28/10/1961;0000;;16.8;;0.5;1.1;13.5;93.5;2.333333;
83714;28/10/1961;1200;0;;6.1;;;;;;
83714;29/10/1961;0000;;18;;0;1.9;15.4;89;2;
83714;29/10/1961;1200;0;;12.8;;;;;;
83714;30/10/1961;0000;;20.5;;0;1;15.78;89.25;3.666667;
83714;30/10/1961;1200;0.3;;13.3;;;;;;
83714;31/10/1961;0000;;22.4;;3;0.7;16.22;83.75;1.333333;
83714;31/10/1961;1200;3.2;;12.6;;;;;;
83714;01/11/1961;0000;;23.8;;3.7;2.6;17.6;81.5;3;
83714;01/11/1961;1200;0;;10;;;;;;
83714;02/11/1961;0000;;24;;1.5;2.7;16.24;91.75;3;
83714;02/11/1961;1200;0;;9.2;;;;;;
83714;03/11/1961;0000;;21.3;;0.2;1;16.72;92.75;2.333333;
83714;03/11/1961;1200;15.6;;13;;;;;;
83714;04/11/1961;0000;;19.5;;2.3;0.7;15.78;94.75;1.666667;
83714;04/11/1961;1200;10.9;;13.6;;;;;;
83714;05/11/1961;0000;;23.5;;2.9;0.6;17.58;87.5;2;
83714;05/11/1961;1200;1.5;;12.6;;;;;;
83714;06/11/1961;0000;;24.1;;2.9;0.6;16.74;92.75;3;
83714;06/11/1961;1200;39.4;;11;;;;;;
83714;07/11/1961;0000;;23.3;;7.5;0.8;16.94;92.25;3;
83714;07/11/1961;1200;5.2;;13.2;;;;;;
83714;08/11/1961;0000;;24.1;;9.8;1.8;15.82;84.25;1.666667;
83714;08/11/1961;1200;0.2;;5;;;;;;
83714;09/11/1961;0000;;25;;9.4;2.9;15.06;79.75;1.333333;
83714;09/11/1961;1200;0;;5;;;;;;
83714;10/11/1961;0000;;23.2;;1.7;2.6;16.34;90;3.666667;
83714;10/11/1961;1200;0;;9.6;;;;;;
83714;11/11/1961;0000;;21.9;;0.2;0.6;16.82;97.5;1.666667;
83714;11/11/1961;1200;8.6;;12.8;;;;;;
83714;12/11/1961;0000;;17.7;;0;0.4;14.8;98.5;2;
83714;12/11/1961;1200;11.4;;13.1;;;;;;
83714;13/11/1961;0000;;18.7;;0;0.1;15.34;98;1.666667;
83714;13/11/1961;1200;8.2;;10.1;;;;;;
83714;14/11/1961;0000;;18.6;;0.1;0.3;16.06;98.25;6.333333;
83714;14/11/1961;1200;2.9;;13.9;;;;;;
83714;15/11/1961;0000;;18.1;;0;0.1;14.58;93.5;3;
83714;15/11/1961;1200;15;;11.6;;;;;;
83714;16/11/1961;0000;;22;;7;0.8;15.84;91;1.666667;
83714;16/11/1961;1200;0;;7.8;;;;;;
83714;17/11/1961;0000;;23;;1.7;2.5;15.94;87.5;2;
83714;17/11/1961;1200;0;;7.3;;;;;;
83714;18/11/1961;0000;;24.4;;8.7;4.2;15.18;92.5;3;
83714;18/11/1961;1200;0;;4;;;;;;
83714;19/11/1961;0000;;24;;8;3.2;17.14;91.5;3;
83714;19/11/1961;1200;0;;7.7;;;;;;
83714;20/11/1961;0000;;24.7;;3.7;2.8;18.48;94.5;3;
83714;20/11/1961;1200;0;;14;;;;;;
83714;21/11/1961;0000;;21.9;;3.6;2;17.5;96.25;2.333333;
83714;21/11/1961;1200;5.5;;13.2;;;;;;
83714;22/11/1961;0000;;26.2;;7.1;1.6;19.1;91.25;2.333333;
83714;22/11/1961;1200;4;;12.3;;;;;;
83714;23/11/1961;0000;;26;;2.4;2.5;18.7;93.75;2.666667;
83714;23/11/1961;1200;4.3;;13.5;;;;;;
83714;24/11/1961;0000;;24;;2.5;1.8;18.1;99;1.666667;
83714;24/11/1961;1200;4.8;;14.9;;;;;;
83714;25/11/1961;0000;;25;;4.1;0.3;19.06;90.25;3;
83714;25/11/1961;1200;14.7;;13.3;;;;;;
83714;26/11/1961;0000;;27;;6.5;2.1;20.18;85.25;1.666667;
83714;26/11/1961;1200;0.6;;14.3;;;;;;
83714;27/11/1961;0000;;28;;6.2;2.9;19.14;92.25;2.333333;
83714;27/11/1961;1200;0;;10;;;;;;
83714;28/11/1961;0000;;25.8;;4.8;1.3;18.44;89;2;
83714;28/11/1961;1200;17.6;;11.6;;;;;;
83714;29/11/1961;0000;;26.2;;8.8;2.2;19.16;94.25;1.333333;
83714;29/11/1961;1200;2;;13.8;;;;;;
83714;30/11/1961;0000;;28.5;;10.3;3.2;19.22;90.5;0.666667;
83714;30/11/1961;1200;0;;10.8;;;;;;
83714;01/12/1961;0000;;27.3;;5.9;1;20.02;91;2.4;
83714;01/12/1961;1200;0;;12.8;;;;;;
83714;02/12/1961;0000;;25;;4;1.7;19;87.5;3;
83714;02/12/1961;1200;0.5;;13.7;;;;;;
83714;03/12/1961;0000;;25.8;;0.8;2;18.46;88;2.333333;
83714;03/12/1961;1200;5.5;;12.1;;;;;;
83714;04/12/1961;0000;;17.5;;0;0.5;13.76;96;3;
83714;04/12/1961;1200;22.5;;12;;;;;;
83714;05/12/1961;0000;;14.2;;0.2;0.9;12.16;95.75;3.666667;
83714;05/12/1961;1200;1.8;;10.5;;;;;;
83714;06/12/1961;0000;;15.6;;0;0.7;12.74;95.5;3;
83714;06/12/1961;1200;5.9;;8.7;;;;;;
83714;07/12/1961;0000;;19.5;;3.9;1.4;14.14;95.25;1.666667;
83714;07/12/1961;1200;0.6;;10.8;;;;;;
83714;08/12/1961;0000;;19;;0.5;0.3;12.7;96.75;0.666667;
83714;08/12/1961;1200;3.3;;7.5;;;;;;
83714;09/12/1961;0000;;20.7;;2.6;0.3;14.82;91.75;2.333333;
83714;09/12/1961;1200;24.3;;10.8;;;;;;
83714;10/12/1961;0000;;21.2;;2.5;0.8;15.36;93.25;2.333333;
83714;10/12/1961;1200;11.2;;9.9;;;;;;
83714;11/12/1961;0000;;23;;6.6;0.7;16.3;95.25;1.333333;
83714;11/12/1961;1200;4.4;;9.1;;;;;;
83714;12/12/1961;0000;;21.3;;3.2;1.4;16.9;93.75;1.333333;
83714;12/12/1961;1200;5.8;;11.8;;;;;;
83714;13/12/1961;0000;;22.3;;1.9;0.8;16.06;95.75;1.666667;
83714;13/12/1961;1200;4.5;;10.4;;;;;;
83714;14/12/1961;0000;;15.6;;0;0.4;13.48;98;2.333333;
83714;14/12/1961;1200;8;;12.1;;;;;;
83714;15/12/1961;0000;;15.8;;0;1.3;13.98;99.5;3;
83714;15/12/1961;1200;0;;10.5;;;;;;
83714;16/12/1961;0000;;19.1;;0.8;0.2;15.34;97;2.333333;
83714;16/12/1961;1200;1.5;;13.4;;;;;;
83714;17/12/1961;0000;;21.2;;0;1.3;15.6;91.5;4.333333;
83714;17/12/1961;1200;2.5;;13;;;;;;
83714;18/12/1961;0000;;17.8;;0;0.4;15.02;96;0.666667;
83714;18/12/1961;1200;7.3;;12.3;;;;;;
83714;19/12/1961;0000;;24.8;;1.7;0.4;17.8;86.75;2;
83714;19/12/1961;1200;3.3;;11.2;;;;;;
83714;20/12/1961;0000;;25;;4.5;1.9;18.2;87;2;
83714;20/12/1961;1200;2.1;;12.4;;;;;;
83714;21/12/1961;0000;;25.1;;6;2;19.08;83.5;0.666667;
83714;21/12/1961;1200;0;;12.1;;;;;;
83714;22/12/1961;0000;;23.6;;4.4;2.7;17.52;87.5;3.666667;
83714;22/12/1961;1200;0;;13.3;;;;;;
83714;23/12/1961;0000;;25.2;;7.3;1.2;18.42;93.75;2.333333;
83714;23/12/1961;1200;13.2;;9.6;;;;;;
83714;24/12/1961;0000;;23.9;;0.4;2.6;18.1;92.75;2.333333;
83714;24/12/1961;1200;0;;13.4;;;;;;
83714;25/12/1961;0000;;22.6;;2.5;1.5;16.56;95.25;3;
83714;25/12/1961;1200;5.4;;12.8;;;;;;
83714;26/12/1961;0000;;16.1;;0;0.5;14.78;97.5;4.333333;
83714;26/12/1961;1200;27.5;;12;;;;;;
83714;27/12/1961;0000;;17;;0;0.1;14.36;96.75;3;
83714;27/12/1961;1200;10.9;;13;;;;;;
83714;28/12/1961;0000;;16.5;;0;0.2;14.68;98.75;2.333333;
83714;28/12/1961;1200;6.4;;12.6;;;;;;
83714;29/12/1961;0000;;21.3;;2.6;0.2;15.9;94.5;3;
83714;29/12/1961;1200;10;;13.1;;;;;;
83714;30/12/1961;0000;;21.6;;5.2;0.1;15.08;95.75;1.666667;
83714;30/12/1961;1200;17.7;;12.3;;;;;;
83714;31/12/1961;0000;;17.8;;4.2;1.3;13.76;95;3.666667;
83714;31/12/1961;1200;1.7;;10.8;;;;;;
83714;01/01/1962;0000;;22.6;;7.1;1.6;15.98;90.25;3;
83714;01/01/1962;1200;0;;6.5;;;;;;
83714;02/01/1962;0000;;24.2;;5.9;2.1;17.76;89.5;3.666667;
83714;02/01/1962;1200;0;;12.8;;;;;;
83714;03/01/1962;0000;;20.6;;0;2;15.84;95.75;3;
83714;03/01/1962;1200;2.1;;12.4;;;;;;
83714;04/01/1962;0000;;23.6;;8.9;1.2;15.9;91;2.333333;
83714;04/01/1962;1200;11.7;;8.9;;;;;;
83714;05/01/1962;0000;;24.7;;9.8;1.8;18.26;85.75;3;
83714;05/01/1962;1200;0;;10.2;;;;;;
83714;06/01/1962;0000;;22.5;;6.2;2.5;18.14;91.25;4.333333;
83714;06/01/1962;1200;0;;11.5;;;;;;
83714;07/01/1962;0000;;27;;6.5;1.9;18.82;83.75;3;
83714;07/01/1962;1200;0.4;;11.6;;;;;;
83714;08/01/1962;0000;;19;;0.3;2.1;16.12;95.25;2.333333;
83714;08/01/1962;1200;0;;13.4;;;;;;
83714;09/01/1962;0000;;23.8;;2.4;0.5;18.02;91.25;3;
83714;09/01/1962;1200;6.7;;14.3;;;;;;
83714;10/01/1962;0000;;21.5;;5.3;0.6;17.22;91.25;1.333333;
83714;10/01/1962;1200;15.9;;13;;;;;;
83714;11/01/1962;0000;;22.6;;7.6;1.8;17.28;91.75;3;
83714;11/01/1962;1200;0;;10.2;;;;;;
83714;12/01/1962;0000;;24.2;;8.5;1.9;17.58;89.5;2.333333;
83714;12/01/1962;1200;0;;9;;;;;;
83714;13/01/1962;0000;;24.4;;6.8;2.7;17.16;88;3;
83714;13/01/1962;1200;0;;7.7;;;;;;
83714;14/01/1962;0000;;26.6;;6.8;2.2;18.92;85.75;3;
83714;14/01/1962;1200;0;;10.3;;;;;;
83714;15/01/1962;0000;;23.8;;1.5;2.2;18.74;93;3;
83714;15/01/1962;1200;0.6;;14;;;;;;
83714;16/01/1962;0000;;16.9;;0;0.8;14.7;96.75;2.333333;
83714;16/01/1962;1200;18;;12.8;;;;;;
83714;17/01/1962;0000;;19.2;;0;0.5;16.46;95;3;
83714;17/01/1962;1200;1.8;;13;;;;;;
83714;18/01/1962;0000;;22.2;;1.8;0.3;17.76;95.5;2.333333;
83714;18/01/1962;1200;49;;14.5;;;;;;
83714;19/01/1962;0000;;20.8;;0.3;0.3;17.4;98.75;2.333333;
83714;19/01/1962;1200;17.4;;15.5;;;;;;
83714;20/01/1962;0000;;21.2;;1.1;0.1;17.12;93.75;2.333333;
83714;20/01/1962;1200;34.6;;14;;;;;;
83714;21/01/1962;0000;;18.2;;0;0.9;16.12;98;1.333333;
83714;21/01/1962;1200;10.4;;13.5;;;;;;
83714;22/01/1962;0000;;23.1;;0;0.1;17.6;94.5;3;
83714;22/01/1962;1200;20.6;;14.4;;;;;;
83714;23/01/1962;0000;;23.8;;5;0.6;17.96;91.75;3;
83714;23/01/1962;1200;1.2;;13.6;;;;;;
83714;24/01/1962;0000;;25.2;;3;1.5;19.74;90.5;1.666667;
83714;24/01/1962;1200;0;;13.6;;;;;;
83714;25/01/1962;0000;;24;;0.3;2.1;18.52;93.5;2.333333;
83714;25/01/1962;1200;1;;15;;;;;;
83714;26/01/1962;0000;;18.6;;0;0.3;16.04;98.5;1.333333;
83714;26/01/1962;1200;42.5;;13.9;;;;;;
83714;27/01/1962;0000;;18.6;;0.3;0.4;15.54;95.5;2.333333;
83714;27/01/1962;1200;34.8;;12.6;;;;;;
83714;28/01/1962;0000;;21;;8.3;0.4;15.7;95.5;2.333333;
83714;28/01/1962;1200;0;;12.7;;;;;;
83714;29/01/1962;0000;;24.2;;7.4;1.8;17.22;92.25;3;
83714;29/01/1962;1200;0;;9.9;;;;;;
83714;30/01/1962;0000;;21.2;;4.2;2;15.96;94;3.666667;
83714;30/01/1962;1200;7.9;;10.8;;;;;;
83714;31/01/1962;0000;;18.3;;1.9;1.7;14.98;97.25;2.333333;
83714;31/01/1962;1200;0;;12.4;;;;;;
83714;01/02/1962;0000;;22.6;;3.3;;16.2;95;3;
83714;01/02/1962;1200;2.4;;9.3;;;;;;
83714;02/02/1962;0000;;25.1;;6.8;1.2;17.5;85.5;3;
83714;02/02/1962;1200;1.3;;11.6;;;;;;
83714;03/02/1962;0000;;22.9;;0.9;2;17.56;91.25;3;
83714;03/02/1962;1200;0;;14;;;;;;
83714;04/02/1962;0000;;16.9;;0;1.1;15.02;98.75;4.333333;
83714;04/02/1962;1200;59.3;;13.6;;;;;;
83714;05/02/1962;0000;;21;;2.1;0.1;16.46;95.75;2.333333;
83714;05/02/1962;1200;59.9;;13.6;;;;;;
83714;06/02/1962;0000;;18.8;;0;0.7;15.62;94.75;2.333333;
83714;06/02/1962;1200;11.7;;13.2;;;;;;
83714;07/02/1962;0000;;22.2;;0;0.6;17.38;94.5;3;
83714;07/02/1962;1200;5;;12.8;;;;;;
83714;08/02/1962;0000;;21.5;;3.6;0.8;16.78;94.25;1.333333;
83714;08/02/1962;1200;3.6;;12.4;;;;;;
83714;09/02/1962;0000;;23.8;;4.6;0.4;18.04;92.5;2.333333;
83714;09/02/1962;1200;29.3;;14.1;;;;;;
83714;10/02/1962;0000;;23.6;;3.5;0.6;18.08;92.25;2.333333;
83714;10/02/1962;1200;22.3;;13.4;;;;;;
83714;11/02/1962;0000;;20.8;;0;1.2;17.2;93.5;3;
83714;11/02/1962;1200;0;;15;;;;;;
83714;12/02/1962;0000;;20.4;;0;1.2;17.28;95.75;3;
83714;12/02/1962;1200;4.3;;14.3;;;;;;
83714;13/02/1962;0000;;23.8;;3.6;0.2;16.94;91.75;1;
83714;13/02/1962;1200;14.7;;10.4;;;;;;
83714;14/02/1962;0000;;25.4;;6.6;1.8;18.26;89;1.333333;
83714;14/02/1962;1200;0;;10;;;;;;
83714;15/02/1962;0000;;24.6;;5.3;2;18.64;86.25;3;
83714;15/02/1962;1200;0;;11.8;;;;;;
83714;16/02/1962;0000;;24.7;;5.5;1.8;17.5;90;3;
83714;16/02/1962;1200;9;;12.8;;;;;;
83714;17/02/1962;0000;;25.4;;7.3;1.9;18.16;95.25;3;
83714;17/02/1962;1200;9.1;;12.5;;;;;;
83714;18/02/1962;0000;;24.6;;6.2;2.5;17.94;94.5;2.333333;
83714;18/02/1962;1200;0;;13.6;;;;;;
83714;19/02/1962;0000;;17.2;;5.9;1.5;15.4;98.25;2.333333;
83714;19/02/1962;1200;6.3;;14.4;;;;;;
83714;20/02/1962;0000;;23.6;;0;0.6;17.86;92.5;3;
83714;20/02/1962;1200;2.2;;13;;;;;;
83714;21/02/1962;0000;;25.7;;5.7;1.5;18.46;90.25;3;
83714;21/02/1962;1200;3.4;;13.6;;;;;;
83714;22/02/1962;0000;;19.2;;0;1.3;16.72;97.5;1.333333;
83714;22/02/1962;1200;23.5;;13.6;;;;;;
83714;23/02/1962;0000;;23.1;;4.7;1.1;18.12;93;3;
83714;23/02/1962;1200;0;;15;;;;;;
83714;24/02/1962;0000;;18.6;;0;1;16.2;99.5;3;
83714;24/02/1962;1200;15.8;;13.8;;;;;;
83714;25/02/1962;0000;;21.6;;0;0.1;15.42;97.75;1.666667;
83714;25/02/1962;1200;28.4;;10.9;;;;;;
83714;26/02/1962;0000;;22.3;;4.9;1.1;16.48;86.75;3;
83714;26/02/1962;1200;0;;8.3;;;;;;
83714;27/02/1962;0000;;22.8;;5.7;2.1;15.02;90.25;3;
83714;27/02/1962;1200;0;;10;;;;;;
83714;28/02/1962;0000;;21.9;;5.4;2.2;17.14;87.5;3;
83714;28/02/1962;1200;0;;10;;;;;;
83714;01/03/1962;0000;;22.2;;;;17.18;89;2.333333;
83714;01/03/1962;1200;0;;11.1;;;;;;
83714;02/03/1962;0000;;18;;0;1.5;15.64;97;3;
83714;02/03/1962;1200;0.5;;14.2;;;;;;
83714;03/03/1962;0000;;23.1;;6.3;0.1;16.94;94.5;2.666667;
83714;03/03/1962;1200;59.7;;12.8;;;;;;
83714;04/03/1962;0000;;20.3;;2.6;1;16.66;95;2.333333;
